tool,dataset,contract,vulnerability,label,ground_truth,predicted,outcome,source
osiris,sbc,incorrect_constructor_name1.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,incorrect_constructor_name2.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,incorrect_constructor_name3.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,insecure_transfer.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_1.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_add.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_benign_1.sol,overflow,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_mapping_sym_1.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_minimal.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_mul.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_multitx_multifunc_feasible.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_multitx_onefunc_feasible.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,king_of_the_ether_throne.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,list_dos.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lottery.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lotto.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lottopollo.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lucky_doubler.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mapping_write.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mishandled.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mycontract.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,name_registrar.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,odds_and_evens.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,open_address_lottery.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,overflow_simple_add.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,overflow_single_tx.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,parity_wallet_bug_2.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrance.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrancy_dao.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrancy_simple.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,rubixi.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,short_address_example.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,simple_dao.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,simple_suicide.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,smart_billions.sol,overflow,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,timed_crowdsale.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,timelock.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,token.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,tokensalechallenge.sol,overflow,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,unchecked_return_value.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,unprotected0.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,wallet_03_wrong_constructor.sol,overflow,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4051334adc52057aca763453820cb0e045076ef3.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x524960d55174d912768678d8c606b4d50b79d7b1.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x561eac93c92360949ab1f1403323e6db345cbf31.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x8c7777c45481dba411450c228cb692ac3d550344.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xbaa3de6504690efb064420d89e871c27065cdd52.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xec329ffc97d75fe03428ae155fc7793431487f63.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xf2570186500a46986f3139f65afedc2afe4f445d.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xf29ebe930a539a60279ace72c707cba851a57707.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,BECToken.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,auction.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,blackjack.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,crypto_roulette.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,dos_address.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,dos_number.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,dos_simple.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,eth_tx_order_dependence_minimal.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,ether_lotto.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,etheraffle.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,etherbank.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,etherpot_lotto.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,etherstore.sol,timestamp,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,governmental_survey.sol,timestamp,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,guess_the_random_number.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,incorrect_constructor_name1.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,incorrect_constructor_name2.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,incorrect_constructor_name3.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,insecure_transfer.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_1.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_add.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_benign_1.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_mapping_sym_1.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_minimal.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_mul.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_multitx_multifunc_feasible.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,integer_overflow_multitx_onefunc_feasible.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,king_of_the_ether_throne.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,list_dos.sol,timestamp,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lottery.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lotto.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lottopollo.sol,timestamp,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,lucky_doubler.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mapping_write.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mishandled.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,mycontract.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,name_registrar.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,odds_and_evens.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,open_address_lottery.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,overflow_simple_add.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,overflow_single_tx.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,parity_wallet_bug_2.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrance.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrancy_dao.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,reentrancy_simple.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,rubixi.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,short_address_example.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,simple_dao.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,simple_suicide.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,smart_billions.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,timed_crowdsale.sol,timestamp,vulnerable,1,0,FN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,timelock.sol,timestamp,vulnerable,1,1,TP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,token.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,tokensalechallenge.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,unchecked_return_value.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,unprotected0.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,wallet_03_wrong_constructor.sol,timestamp,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x19cf8481ea15427a98ba3cdd6d9e14690011ab10.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x2972d548497286d18e92b5fa1f8f9139e5653fd2.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x39cfd754c85023648bf003bea2dd498c5612abfa.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4051334adc52057aca763453820cb0e045076ef3.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x524960d55174d912768678d8c606b4d50b79d7b1.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x561eac93c92360949ab1f1403323e6db345cbf31.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x5aa88d2901c68fda244f1d0584400368d2c8e739.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x7a4349a749e59a5736efb7826ee3496a2dfd5489.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x89c1b3807d4c67df034fffb62f3509561218d30b.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x8c7777c45481dba411450c228cb692ac3d550344.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,tod,safe,0,1,FP,osiris/sbc/summary/osiris_sbc_classification.json
osiris,sbc,0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,tod,safe,0,0,TN,osiris/sbc/summary/osiris_sbc_classification.json
