[INFO] | 2026-06-21 06:57:32 PM | analyzer.parity_wallet_bug_1 | Analysis started at: 2026-06-21 06:57:32 PM
[36m[#] Interprocedural CFG generation started for isOwner[0m
[36m[#] Interprocedural CFG generated for isOwner[0m
[36m[#] Interprocedural CFG generation started for hasConfirmed[0m
[36m[#] Interprocedural CFG generated for hasConfirmed[0m
[36m[#] Interprocedural CFG generation started for initDaylimit[0m
[36m[#] Interprocedural CFG generated for initDaylimit[0m
[36m[#] Interprocedural CFG generation started for setDailyLimit[0m
[36m[#] Interprocedural CFG generated for setDailyLimit[0m
[36m[#] Interprocedural CFG generation started for resetSpentToday[0m
[36m[#] Interprocedural CFG generated for resetSpentToday[0m
[36m[#] Interprocedural CFG generation started for initWallet[0m
[36m[#] Interprocedural CFG generated for initWallet[0m
[36m[#] Interprocedural CFG generation started for kill[0m
[36m[#] Interprocedural CFG generated for kill[0m
[36m[#] Interprocedural CFG generation started for execute[0m
[36m[#] Interprocedural CFG generated for execute[0m
[36m[#] Interprocedural CFG generation started for confirm[0m
[36m[#] Interprocedural CFG generated for confirm[0m
[36m[#] Interprocedural CFG generation started for Wallet[0m
[36m[#] Interprocedural CFG generated for Wallet[0m
[36m[#] Interprocedural CFG generation started for fallback[0m
[36m[#] Interprocedural CFG generated for fallback[0m
[36m[#] Interprocedural CFG generation started for getOwner[0m
[36m[#] Interprocedural CFG generated for getOwner[0m
[36m[#] Interprocedural CFG generation started for hasConfirmed[0m
[36m[#] Interprocedural CFG generated for hasConfirmed[0m
[36m[#] Interprocedural CFG generation started for isOwner[0m
[36m[#] Interprocedural CFG generated for isOwner[0m
[36m[#] SDG generation started for revoke[0m
[36m[#] SDG generated for revoke[0m
[36m[#] SDG generation started for changeOwner[0m
[36m[#] SDG generated for changeOwner[0m
[36m[#] SDG generation started for addOwner[0m
[36m[#] SDG generated for addOwner[0m
[36m[#] SDG generation started for removeOwner[0m
[36m[#] SDG generated for removeOwner[0m
[36m[#] SDG generation started for changeRequirement[0m
[36m[#] SDG generated for changeRequirement[0m
[36m[#] SDG generation started for isOwner[0m
[36m[#] SDG generated for isOwner[0m
[36m[#] SDG generation started for hasConfirmed[0m
[36m[#] SDG generated for hasConfirmed[0m
[36m[#] SDG generation started for setDailyLimit[0m
[36m[#] SDG generated for setDailyLimit[0m
[36m[#] SDG generation started for execute[0m
[36m[#] SDG generated for execute[0m
[36m[#] SDG generation started for confirm[0m
[36m[#] SDG generated for confirm[0m
[36m[#] SDG generation started for fallback[0m
[36m[#] SDG generated for fallback[0m
[36m[#] SDG generation started for initMultiowned[0m
[36m[#] SDG generated for initMultiowned[0m
[36m[#] SDG generation started for revoke[0m
[36m[#] SDG generated for revoke[0m
[36m[#] SDG generation started for changeOwner[0m
[36m[#] SDG generated for changeOwner[0m
[36m[#] SDG generation started for addOwner[0m
[36m[#] SDG generated for addOwner[0m
[36m[#] SDG generation started for removeOwner[0m
[36m[#] SDG generated for removeOwner[0m
[36m[#] SDG generation started for changeRequirement[0m
[36m[#] SDG generated for changeRequirement[0m
[36m[#] SDG generation started for getOwner[0m
[36m[#] SDG generated for getOwner[0m
[36m[#] SDG generation started for isOwner[0m
[36m[#] SDG generated for isOwner[0m
[36m[#] SDG generation started for hasConfirmed[0m
[36m[#] SDG generated for hasConfirmed[0m
[36m[#] SDG generation started for initDaylimit[0m
[36m[#] SDG generated for initDaylimit[0m
[36m[#] SDG generation started for setDailyLimit[0m
[36m[#] SDG generated for setDailyLimit[0m
[36m[#] SDG generation started for resetSpentToday[0m
[36m[#] SDG generated for resetSpentToday[0m
[36m[#] SDG generation started for initWallet[0m
[36m[#] SDG generated for initWallet[0m
[36m[#] SDG generation started for kill[0m
[36m[#] SDG generated for kill[0m
[36m[#] SDG generation started for execute[0m
[36m[#] SDG generated for execute[0m
[36m[#] SDG generation started for confirm[0m
[36m[#] SDG generated for confirm[0m
[36m[#] SDG generation started for modifier onlyowner[0m
[36m[#] SDG generated for modifier onlyowner[0m
[36m[#] SDG generation started for modifier onlymanyowners[0m
[36m[#] SDG generated for modifier onlymanyowners[0m
[36m[#] SDG generation started for Wallet[0m
[36m[#] SDG generated for Wallet[0m
[36m[#] SDG generation started for fallback[0m
[36m[#] SDG generated for fallback[0m
[36m[#] SDG generation started for getOwner[0m
[36m[#] SDG generated for getOwner[0m
[36m[#] SDG generation started for hasConfirmed[0m
[36m[#] SDG generated for hasConfirmed[0m
[36m[#] SDG generation started for isOwner[0m
[36m[#] SDG generated for isOwner[0m
[INFO] | 2026-06-21 06:58:18 PM | analyzer.parity_wallet_bug_1 | Symbolic execution took 11.659515 seconds
[INFO] | 2026-06-21 06:58:18 PM | analyzer.parity_wallet_bug_1 | Symbolic execution finished!
[INFO] | 2026-06-21 06:58:18 PM | analyzer.parity_wallet_bug_1 | Analysis finished!
[INFO] | 2026-06-21 06:58:18 PM | analyzer.parity_wallet_bug_1 | Analysis took 45.603805 seconds
[INFO] | 2026-06-21 06:58:18 PM | analyzer.parity_wallet_bug_1 | Analysis finished at: 2026-06-21 06:58:18 PM
[36m[#] Analysis took 45.603805 seconds[0m
[36m[#] Analysis completed: parity_wallet_bug_1.sol [0m

=== dependency_info.json ===
{
    "parity_wallet_bug_1.sol": [
        {
            "attack_type": "TOD",
            "composed_functions": [
                "execute",
                "initMultiowned"
            ],
            "First_function": "initMultiowned",
            "Second_function": "execute",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 12\nFunction: initMultiowned\nNode: \nEXPRESSION m_required = _required\nIRS: \nm_required := _required\"",
                        "\"BlockID: 214\nFunction: execute\nNode: \nIF (_data.length == 0 && underLimit(_value)) || m_required == 1\nIRS: \nCONDITION TMP_91\""
                    ],
                    "state_variable": "m_required"
                },
                {
                    "path": [
                        "\"BlockID: 8\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(msg.sender)] = 1\nIRS: \nREF_2 := 1\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 11\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(_owners[i])] = 2 + i\nIRS: \nREF_7 := TMP_9\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 8\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(msg.sender)] = 1\nIRS: \nREF_2 := 1\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 11\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(_owners[i])] = 2 + i\nIRS: \nREF_7 := TMP_9\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "execute",
                "initMultiowned"
            ],
            "First_function": "initMultiowned",
            "Second_function": "execute",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 12\nFunction: initMultiowned\nNode: \nEXPRESSION m_required = _required\nIRS: \nm_required := _required\"",
                        "\"BlockID: 214\nFunction: execute\nNode: \nIF (_data.length == 0 && underLimit(_value)) || m_required == 1\nIRS: \nCONDITION TMP_91\""
                    ],
                    "state_variable": "m_required"
                },
                {
                    "path": [
                        "\"BlockID: 8\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(msg.sender)] = 1\nIRS: \nREF_2 := 1\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 11\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(_owners[i])] = 2 + i\nIRS: \nREF_7 := TMP_9\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 8\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(msg.sender)] = 1\nIRS: \nREF_2 := 1\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 11\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(_owners[i])] = 2 + i\nIRS: \nREF_7 := TMP_9\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 8\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(msg.sender)] = 1\nIRS: \nREF_2 := 1\"",
                        "\"BlockID: 250\nFunction: confirmAndCheck\nNode: \nIF ownerIndex == 0\nIRS: \nCONDITION TMP_123\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 11\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(_owners[i])] = 2 + i\nIRS: \nREF_7 := TMP_9\"",
                        "\"BlockID: 250\nFunction: confirmAndCheck\nNode: \nIF ownerIndex == 0\nIRS: \nCONDITION TMP_123\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 8\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(msg.sender)] = 1\nIRS: \nREF_2 := 1\"",
                        "\"BlockID: 255\nFunction: confirmAndCheck\nNode: \nIF pending.ownersDone & ownerIndexBit == 0\nIRS: \nCONDITION TMP_128\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 11\nFunction: initMultiowned\nNode: \nEXPRESSION m_ownerIndex[uint256(_owners[i])] = 2 + i\nIRS: \nREF_7 := TMP_9\"",
                        "\"BlockID: 255\nFunction: confirmAndCheck\nNode: \nIF pending.ownersDone & ownerIndexBit == 0\nIRS: \nCONDITION TMP_128\""
                    ],
                    "state_variable": "m_ownerIndex"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "execute",
                "changeOwner"
            ],
            "First_function": "changeOwner",
            "Second_function": "execute",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 21\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_from)] = 0\nIRS: \nREF_15 := 0\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 22\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_to)] = ownerIndex\nIRS: \nREF_16 := ownerIndex\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 21\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_from)] = 0\nIRS: \nREF_15 := 0\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 22\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_to)] = ownerIndex\nIRS: \nREF_16 := ownerIndex\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "execute",
                "changeOwner"
            ],
            "First_function": "changeOwner",
            "Second_function": "execute",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 21\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_from)] = 0\nIRS: \nREF_15 := 0\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 22\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_to)] = ownerIndex\nIRS: \nREF_16 := ownerIndex\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 21\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_from)] = 0\nIRS: \nREF_15 := 0\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 22\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_to)] = ownerIndex\nIRS: \nREF_16 := ownerIndex\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 21\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_from)] = 0\nIRS: \nREF_15 := 0\"",
                        "\"BlockID: 250\nFunction: confirmAndCheck\nNode: \nIF ownerIndex == 0\nIRS: \nCONDITION TMP_123\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 22\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_to)] = ownerIndex\nIRS: \nREF_16 := ownerIndex\"",
                        "\"BlockID: 250\nFunction: confirmAndCheck\nNode: \nIF ownerIndex == 0\nIRS: \nCONDITION TMP_123\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 21\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_from)] = 0\nIRS: \nREF_15 := 0\"",
                        "\"BlockID: 255\nFunction: confirmAndCheck\nNode: \nIF pending.ownersDone & ownerIndexBit == 0\nIRS: \nCONDITION TMP_128\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 22\nFunction: changeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_to)] = ownerIndex\nIRS: \nREF_16 := ownerIndex\"",
                        "\"BlockID: 255\nFunction: confirmAndCheck\nNode: \nIF pending.ownersDone & ownerIndexBit == 0\nIRS: \nCONDITION TMP_128\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 41\nFunction: clearPending\nNode: \nEXPRESSION delete m_txs[m_pendingIndex[i]]\nIRS: \nREF_99 = delete REF_99 \"",
                        "\"BlockID: 241\nFunction: confirm\nNode: \nIF m_txs[_h].to != 0 || m_txs[_h].value != 0 || m_txs[_h].data.length != 0\nIRS: \nCONDITION TMP_113\""
                    ],
                    "state_variable": "m_txs"
                },
                {
                    "path": [
                        "\"BlockID: 41\nFunction: clearPending\nNode: \nEXPRESSION delete m_txs[m_pendingIndex[i]]\nIRS: \nREF_99 = delete REF_99 \"",
                        "\"BlockID: 242\nFunction: confirm\nNode: \nIF m_txs[_h].to == 0\nIRS: \nCONDITION TMP_114\""
                    ],
                    "state_variable": "m_txs"
                },
                {
                    "path": [
                        "\"BlockID: 41\nFunction: clearPending\nNode: \nEXPRESSION delete m_txs[m_pendingIndex[i]]\nIRS: \nREF_99 = delete REF_99 \"",
                        "\"BlockID: 243\nFunction: confirm\nNode: \nIF ! m_txs[_h].to.call.value(m_txs[_h].value)(m_txs[_h].data)\nIRS: \nTMP_117(bool) = LOW_LEVEL_CALL, dest:REF_57, function:call, arguments:['REF_63'] value:REF_61 \""
                    ],
                    "state_variable": "m_txs"
                },
                {
                    "path": [
                        "\"BlockID: 31\nFunction: confirmAndCheck\nNode: \nEXPRESSION m_pendingIndex[pending.index] = _operation\nIRS: \nREF_79 := _operation\"",
                        "\"BlockID: 252\nFunction: confirmAndCheck\nNode: \nEXPRESSION pending.index = m_pendingIndex.length ++\nIRS: \nREF_77 = REF_77 + 1\""
                    ],
                    "state_variable": "m_pendingIndex"
                },
                {
                    "path": [
                        "\"BlockID: 37\nFunction: confirmAndCheck\nNode: \nEXPRESSION delete m_pendingIndex[m_pending[_operation].index]\nIRS: \nREF_84 = delete REF_84 \"",
                        "\"BlockID: 252\nFunction: confirmAndCheck\nNode: \nEXPRESSION pending.index = m_pendingIndex.length ++\nIRS: \nREF_77 = REF_77 + 1\""
                    ],
                    "state_variable": "m_pendingIndex"
                },
                {
                    "path": [
                        "\"BlockID: 43\nFunction: clearPending\nNode: \nEXPRESSION delete m_pendingIndex\nIRS: \nm_pendingIndex = delete m_pendingIndex \"",
                        "\"BlockID: 252\nFunction: confirmAndCheck\nNode: \nEXPRESSION pending.index = m_pendingIndex.length ++\nIRS: \nREF_77 = REF_77 + 1\""
                    ],
                    "state_variable": "m_pendingIndex"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "execute",
                "addOwner"
            ],
            "First_function": "addOwner",
            "Second_function": "execute",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 52\nFunction: addOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = m_numOwners\nIRS: \nREF_18 := m_numOwners\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 82\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 52\nFunction: addOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = m_numOwners\nIRS: \nREF_18 := m_numOwners\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 82\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "execute",
                "addOwner"
            ],
            "First_function": "addOwner",
            "Second_function": "execute",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 52\nFunction: addOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = m_numOwners\nIRS: \nREF_18 := m_numOwners\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 82\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 52\nFunction: addOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = m_numOwners\nIRS: \nREF_18 := m_numOwners\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 82\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 52\nFunction: addOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = m_numOwners\nIRS: \nREF_18 := m_numOwners\"",
                        "\"BlockID: 250\nFunction: confirmAndCheck\nNode: \nIF ownerIndex == 0\nIRS: \nCONDITION TMP_123\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 82\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 250\nFunction: confirmAndCheck\nNode: \nIF ownerIndex == 0\nIRS: \nCONDITION TMP_123\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 52\nFunction: addOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = m_numOwners\nIRS: \nREF_18 := m_numOwners\"",
                        "\"BlockID: 255\nFunction: confirmAndCheck\nNode: \nIF pending.ownersDone & ownerIndexBit == 0\nIRS: \nCONDITION TMP_128\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 82\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 255\nFunction: confirmAndCheck\nNode: \nIF pending.ownersDone & ownerIndexBit == 0\nIRS: \nCONDITION TMP_128\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 71\nFunction: clearPending\nNode: \nEXPRESSION delete m_txs[m_pendingIndex[i]]\nIRS: \nREF_99 = delete REF_99 \"",
                        "\"BlockID: 241\nFunction: confirm\nNode: \nIF m_txs[_h].to != 0 || m_txs[_h].value != 0 || m_txs[_h].data.length != 0\nIRS: \nCONDITION TMP_113\""
                    ],
                    "state_variable": "m_txs"
                },
                {
                    "path": [
                        "\"BlockID: 71\nFunction: clearPending\nNode: \nEXPRESSION delete m_txs[m_pendingIndex[i]]\nIRS: \nREF_99 = delete REF_99 \"",
                        "\"BlockID: 242\nFunction: confirm\nNode: \nIF m_txs[_h].to == 0\nIRS: \nCONDITION TMP_114\""
                    ],
                    "state_variable": "m_txs"
                },
                {
                    "path": [
                        "\"BlockID: 71\nFunction: clearPending\nNode: \nEXPRESSION delete m_txs[m_pendingIndex[i]]\nIRS: \nREF_99 = delete REF_99 \"",
                        "\"BlockID: 243\nFunction: confirm\nNode: \nIF ! m_txs[_h].to.call.value(m_txs[_h].value)(m_txs[_h].data)\nIRS: \nTMP_117(bool) = LOW_LEVEL_CALL, dest:REF_57, function:call, arguments:['REF_63'] value:REF_61 \""
                    ],
                    "state_variable": "m_txs"
                },
                {
                    "path": [
                        "\"BlockID: 61\nFunction: confirmAndCheck\nNode: \nEXPRESSION m_pendingIndex[pending.index] = _operation\nIRS: \nREF_79 := _operation\"",
                        "\"BlockID: 252\nFunction: confirmAndCheck\nNode: \nEXPRESSION pending.index = m_pendingIndex.length ++\nIRS: \nREF_77 = REF_77 + 1\""
                    ],
                    "state_variable": "m_pendingIndex"
                },
                {
                    "path": [
                        "\"BlockID: 67\nFunction: confirmAndCheck\nNode: \nEXPRESSION delete m_pendingIndex[m_pending[_operation].index]\nIRS: \nREF_84 = delete REF_84 \"",
                        "\"BlockID: 252\nFunction: confirmAndCheck\nNode: \nEXPRESSION pending.index = m_pendingIndex.length ++\nIRS: \nREF_77 = REF_77 + 1\""
                    ],
                    "state_variable": "m_pendingIndex"
                },
                {
                    "path": [
                        "\"BlockID: 73\nFunction: clearPending\nNode: \nEXPRESSION delete m_pendingIndex\nIRS: \nm_pendingIndex = delete m_pendingIndex \"",
                        "\"BlockID: 252\nFunction: confirmAndCheck\nNode: \nEXPRESSION pending.index = m_pendingIndex.length ++\nIRS: \nREF_77 = REF_77 + 1\""
                    ],
                    "state_variable": "m_pendingIndex"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "execute",
                "removeOwner"
            ],
            "First_function": "removeOwner",
            "Second_function": "execute",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 111\nFunction: removeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = 0\nIRS: \nREF_21 := 0\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 118\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 111\nFunction: removeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = 0\nIRS: \nREF_21 := 0\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 118\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 238\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "execute",
                "removeOwner"
            ],
            "First_function": "removeOwner",
            "Second_function": "execute",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 111\nFunction: removeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = 0\nIRS: \nREF_21 := 0\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 118\nFunction: reorganizeOwners\nNode: \nEXPRESSION m_ownerIndex[m_owners[free]] = free\nIRS: \nREF_95 := free\"",
                        "\"BlockID: 231\nFunction: onlyowner\nNode: \nIF isOwner(msg.sender)\nIRS: \nCONDITION TMP_159\""
                    ],
                    "state_variable": "m_ownerIndex"
                },
                {
                    "path": [
                        "\"BlockID: 111\nFunction: removeOwner\nNode: \nEXPRESSION m_ownerIndex[uint256(_owner)] = 0\nIRS: \nREF_21 := 0\"",
