dataset,contract,domain,rep,total_s,fixpoint_s,encoded,status
qian,38684,Octagon,1,0.57,0.2012,True,OK
qian,38684,Octagon,2,0.58,0.2027,True,OK
qian,38684,Octagon,3,0.58,0.203,True,OK
qian,38684,Polka,1,0.57,0.202,True,OK
qian,38684,Polka,2,0.58,0.2025,True,OK
qian,38684,Polka,3,0.56,0.202,True,OK
qian,38947,Box,1,0.99,0.4041,True,OK
qian,38947,Box,2,0.99,0.4033,True,OK
qian,38947,Box,3,0.98,0.4055,True,OK
qian,38947,Octagon,1,0.99,0.4072,True,OK
qian,38947,Octagon,2,0.99,0.4059,True,OK
qian,38947,Octagon,3,1.0,0.4069,True,OK
qian,38947,Polka,1,0.99,0.4089,True,OK
qian,38947,Polka,2,1.0,0.4068,True,OK
qian,38947,Polka,3,1.0,0.4052,True,OK
qian,39715,Box,1,1.44,0.612,True,OK
qian,39715,Box,2,1.43,0.612,True,OK
qian,39715,Box,3,1.44,0.6133,True,OK
qian,39715,Octagon,1,1.51,0.6462,True,OK
qian,39715,Octagon,2,1.47,0.6461,True,OK
qian,39715,Octagon,3,1.47,0.6453,True,OK
qian,39715,Polka,1,1.47,0.6195,True,OK
qian,39715,Polka,2,1.44,0.6206,True,OK
qian,39715,Polka,3,1.47,0.6292,True,OK
qian,400,Box,1,1.71,0.6128,True,OK
qian,400,Box,2,1.65,0.6129,True,OK
qian,400,Box,3,1.74,0.6126,True,OK
qian,400,Octagon,1,1.74,0.6206,True,OK
qian,400,Octagon,2,1.67,0.6208,True,OK
qian,400,Octagon,3,1.64,0.6199,True,OK
qian,400,Polka,1,1.67,0.6167,True,OK
qian,400,Polka,2,1.64,0.617,True,OK
qian,400,Polka,3,1.66,0.6167,True,OK
qian,40005,Box,1,1.91,0.8121,True,OK
qian,40005,Box,2,1.83,0.8105,True,OK
qian,40005,Box,3,1.83,0.8178,True,OK
qian,40005,Octagon,1,1.84,0.8201,True,OK
qian,40005,Octagon,2,1.86,0.8307,True,OK
qian,40005,Octagon,3,1.84,0.819,True,OK
qian,40005,Polka,1,1.83,0.8155,True,OK
qian,40005,Polka,2,1.84,0.8247,True,OK
qian,40005,Polka,3,1.84,0.8195,True,OK
qian,40059,Box,1,0.58,0.2016,True,OK
qian,40059,Box,2,0.56,0.2021,True,OK
qian,40059,Box,3,0.57,0.2021,True,OK
qian,40059,Octagon,1,0.57,0.2028,True,OK
qian,40059,Octagon,2,0.56,0.2015,True,OK
qian,40059,Octagon,3,0.58,0.2019,True,OK
qian,40059,Polka,1,0.57,0.2018,True,OK
qian,40059,Polka,2,0.57,0.202,True,OK
qian,40059,Polka,3,0.58,0.2025,True,OK
qian,40239,Box,1,0.56,0.2011,True,OK
qian,40239,Box,2,0.56,0.2013,True,OK
qian,40239,Box,3,0.57,0.2016,True,OK
qian,40239,Octagon,1,0.56,0.2031,True,OK
qian,40239,Octagon,2,0.56,0.2016,True,OK
qian,40239,Octagon,3,0.55,0.2025,True,OK
qian,40239,Polka,1,0.56,0.2022,True,OK
qian,40239,Polka,2,0.57,0.2022,True,OK
qian,40239,Polka,3,0.58,0.2028,True,OK
qian,40451,Box,1,1.43,0.6121,True,OK
qian,40451,Box,2,1.42,0.6113,True,OK
qian,40451,Box,3,1.45,0.613,True,OK
qian,40451,Octagon,1,1.44,0.6242,True,OK
qian,40451,Octagon,2,1.45,0.6207,True,OK
qian,40451,Octagon,3,1.45,0.6238,True,OK
qian,40451,Polka,1,1.46,0.6184,True,OK
qian,40451,Polka,2,1.45,0.6171,True,OK
qian,40451,Polka,3,1.45,0.6195,True,OK
qian,40611,Box,1,0.08,0.0,False,ERR
qian,40726,Box,1,1.4,0.6095,True,OK
qian,40726,Box,2,1.41,0.6069,True,OK
qian,40726,Box,3,1.4,0.6074,True,OK
qian,40726,Octagon,1,1.4,0.6096,True,OK
qian,40726,Octagon,2,1.41,0.6104,True,OK
qian,40726,Octagon,3,1.4,0.609,True,OK
qian,40726,Polka,1,1.4,0.6127,True,OK
qian,40726,Polka,2,1.41,0.6091,True,OK
qian,40726,Polka,3,1.4,0.6113,True,OK
qian,40727,Box,1,1.41,0.6082,True,OK
qian,40727,Box,2,1.41,0.6082,True,OK
qian,40727,Box,3,1.42,0.6085,True,OK
qian,40727,Octagon,1,1.44,0.6204,True,OK
qian,40727,Octagon,2,1.42,0.6139,True,OK
qian,40727,Octagon,3,1.42,0.6113,True,OK
qian,40727,Polka,1,1.4,0.6152,True,OK
qian,40727,Polka,2,1.42,0.6128,True,OK
qian,40727,Polka,3,1.41,0.6108,True,OK
qian,40733,Box,1,1.59,0.8239,True,OK
qian,40733,Box,2,1.61,0.8374,True,OK
qian,40733,Box,3,1.58,0.8251,True,OK
qian,40733,Octagon,1,1.61,0.85,True,OK
qian,40733,Octagon,2,1.61,0.8387,True,OK
qian,40733,Octagon,3,1.61,0.8485,True,OK
qian,40733,Polka,1,1.62,0.8428,True,OK
qian,40733,Polka,2,1.6,0.8314,True,OK
qian,40733,Polka,3,1.61,0.8306,True,OK
qian,40736,Box,1,11.14,10.1538,True,OK
qian,40736,Box,2,11.13,10.1462,True,OK
qian,40736,Box,3,11.14,10.1552,True,OK
qian,40736,Octagon,1,11.44,10.3981,True,OK
qian,40736,Octagon,2,11.4,10.3575,True,OK
qian,40736,Octagon,3,11.43,10.3908,True,OK
qian,40736,Polka,1,11.28,10.2913,True,OK
qian,40736,Polka,2,11.28,10.3044,True,OK
qian,40736,Polka,3,11.27,10.2926,True,OK
qian,40738,Box,1,1.4,0.609,True,OK
qian,40738,Box,2,1.39,0.6065,True,OK
qian,40738,Box,3,1.4,0.6062,True,OK
qian,40738,Octagon,1,1.4,0.6072,True,OK
qian,40738,Octagon,2,1.4,0.6086,True,OK
qian,40738,Octagon,3,1.4,0.6094,True,OK
qian,40738,Polka,1,1.41,0.6109,True,OK
qian,40738,Polka,2,1.39,0.6087,True,OK
qian,40738,Polka,3,1.4,0.6096,True,OK
qian,40745,Box,1,10.91,10.137,True,OK
qian,40745,Box,2,10.89,10.1349,True,OK
qian,40745,Box,3,10.91,10.1348,True,OK
qian,40745,Octagon,1,11.08,10.3097,True,OK
qian,40745,Octagon,2,11.06,10.2811,True,OK
qian,40745,Octagon,3,11.06,10.2694,True,OK
qian,40745,Polka,1,11.05,10.2427,True,OK
qian,40745,Polka,2,11.01,10.2305,True,OK
qian,40745,Polka,3,11.02,10.2479,True,OK
qian,40746,Box,1,1.61,0.8354,True,OK
qian,40746,Box,2,1.61,0.8373,True,OK
qian,40746,Box,3,1.61,0.8407,True,OK
qian,40746,Octagon,1,1.61,0.8446,True,OK
qian,40746,Octagon,2,1.61,0.8431,True,OK
qian,40746,Octagon,3,1.61,0.8488,True,OK
qian,40746,Polka,1,1.6,0.8369,True,OK
qian,40746,Polka,2,1.6,0.8363,True,OK
qian,40746,Polka,3,1.66,0.888,True,OK
qian,40748,Box,1,10.91,10.1185,True,OK
qian,40748,Box,2,10.92,10.1303,True,OK
qian,40748,Box,3,10.89,10.1179,True,OK
qian,40748,Octagon,1,11.13,10.315,True,OK
qian,40748,Octagon,2,11.07,10.3012,True,OK
qian,40748,Octagon,3,11.09,10.2917,True,OK
qian,40748,Polka,1,10.99,10.1893,True,OK
qian,40748,Polka,2,11.03,10.2199,True,OK
qian,40748,Polka,3,11.03,10.2176,True,OK
qian,40750,Box,1,0.58,0.0,False,OK
qian,40751,Box,1,10.91,10.1257,True,OK
qian,40751,Box,2,10.89,10.1115,True,OK
qian,40751,Box,3,10.89,10.1181,True,OK
qian,40751,Octagon,1,11.13,10.3185,True,OK
qian,40751,Octagon,2,11.15,10.3289,True,OK
qian,40751,Octagon,3,11.15,10.3351,True,OK
qian,40751,Polka,1,11.02,10.2374,True,OK
qian,40751,Polka,2,11.02,10.2654,True,OK
qian,40751,Polka,3,11.11,10.2294,True,OK
qian,40753,Box,1,10.71,10.1392,True,OK
qian,40753,Box,2,10.69,10.1185,True,OK
qian,40753,Box,3,10.69,10.1198,True,OK
qian,40753,Octagon,1,10.88,10.2803,True,OK
qian,40753,Octagon,2,10.85,10.2525,True,OK
qian,40753,Octagon,3,10.88,10.2781,True,OK
qian,40753,Polka,1,10.78,10.2066,True,OK
qian,40753,Polka,2,10.78,10.1926,True,OK
qian,40753,Polka,3,10.8,10.1993,True,OK
qian,40754,Box,1,11.11,10.1337,True,OK
qian,40754,Box,2,11.12,10.1388,True,OK
qian,40754,Box,3,11.1,10.1331,True,OK
qian,40754,Octagon,1,11.41,10.3534,True,OK
qian,40754,Octagon,2,11.43,10.3888,True,OK
qian,40754,Octagon,3,11.39,10.3323,True,OK
qian,40754,Polka,1,11.28,10.2955,True,OK
qian,40754,Polka,2,11.31,10.3138,True,OK
qian,40754,Polka,3,11.3,10.3134,True,OK
qian,40755,Box,1,10.88,10.1139,True,OK
qian,40755,Box,2,10.89,10.1065,True,OK
qian,40755,Box,3,10.9,10.1327,True,OK
qian,40755,Octagon,1,11.11,10.2906,True,OK
qian,40755,Octagon,2,11.15,10.3348,True,OK
qian,40755,Octagon,3,11.14,10.3233,True,OK
qian,40755,Polka,1,10.98,10.212,True,OK
qian,40755,Polka,2,11.03,10.2299,True,OK
qian,40755,Polka,3,11.02,10.2455,True,OK
qian,40757,Box,1,10.67,10.1094,True,OK
qian,40757,Box,2,10.69,10.119,True,OK
qian,40757,Box,3,10.68,10.1216,True,OK
qian,40757,Octagon,1,10.85,10.2711,True,OK
qian,40757,Octagon,2,11.1,10.4425,True,OK
qian,40757,Octagon,3,11.21,10.4729,True,OK
qian,40757,Polka,1,10.92,10.1961,True,OK
qian,40757,Polka,2,10.8,10.1827,True,OK
qian,40757,Polka,3,10.76,10.1647,True,OK
qian,4225,Box,1,0.57,0.2011,True,OK
qian,4225,Box,2,0.57,0.2014,True,OK
qian,4225,Box,3,0.57,0.2014,True,OK
qian,4225,Octagon,1,0.57,0.2029,True,OK
qian,4225,Octagon,2,0.56,0.2018,True,OK
qian,4225,Octagon,3,0.56,0.2025,True,OK
qian,4225,Polka,1,0.56,0.2027,True,OK
qian,4225,Polka,2,0.56,0.2018,True,OK
qian,4225,Polka,3,0.56,0.2024,True,OK
qian,44,Box,1,1.23,0.4072,True,OK
qian,44,Box,2,1.25,0.4069,True,OK
qian,44,Box,3,1.2,0.4087,True,OK
qian,44,Octagon,1,1.25,0.4129,True,OK
qian,44,Octagon,2,1.24,0.4123,True,OK
qian,44,Octagon,3,1.25,0.4126,True,OK
qian,44,Polka,1,1.27,0.4133,True,OK
qian,44,Polka,2,1.27,0.4129,True,OK
qian,44,Polka,3,1.27,0.4136,True,OK
qian,4467,Box,1,1.84,0.8246,True,OK
qian,4467,Box,2,1.82,0.8112,True,OK
qian,4467,Box,3,1.82,0.819,True,OK
qian,4467,Octagon,1,1.83,0.8283,True,OK
qian,4467,Octagon,2,1.85,0.8234,True,OK
qian,4467,Octagon,3,1.83,0.82,True,OK
qian,4467,Polka,1,1.83,0.8202,True,OK
qian,4467,Polka,2,1.84,0.8268,True,OK
qian,4467,Polka,3,1.83,0.826,True,OK
qian,4524,Box,1,1.42,0.6083,True,OK
qian,4524,Box,2,1.41,0.6072,True,OK
qian,4524,Box,3,1.42,0.6075,True,OK
qian,4524,Octagon,1,1.41,0.6208,True,OK
qian,4524,Octagon,2,1.41,0.6217,True,OK
qian,4524,Octagon,3,1.42,0.612,True,OK
qian,4524,Polka,1,1.4,0.6113,True,OK
qian,4524,Polka,2,1.4,0.6225,True,OK
qian,4524,Polka,3,1.41,0.6208,True,OK
qian,4590,Box,1,0.89,0.0,False,ERR
qian,49728,Box,1,1.41,0.608,True,OK
qian,49728,Box,2,1.43,0.6096,True,OK
qian,49728,Box,3,1.41,0.6078,True,OK
qian,49728,Octagon,1,1.42,0.6172,True,OK
qian,49728,Octagon,2,1.42,0.6161,True,OK
qian,49728,Octagon,3,1.44,0.6256,True,OK
qian,49728,Polka,1,1.43,0.6168,True,OK
qian,49728,Polka,2,1.43,0.6123,True,OK
qian,49728,Polka,3,1.41,0.6123,True,OK
qian,50062,Box,1,1.44,0.6086,True,OK
qian,50062,Box,2,1.41,0.6091,True,OK
qian,50062,Box,3,1.41,0.6098,True,OK
qian,50062,Octagon,1,1.44,0.6299,True,OK
qian,50062,Octagon,2,1.42,0.6218,True,OK
qian,50062,Octagon,3,1.44,0.6388,True,OK
qian,50062,Polka,1,1.43,0.6151,True,OK
qian,50062,Polka,2,1.43,0.6138,True,OK
qian,50062,Polka,3,1.44,0.6275,True,OK
qian,50063,Box,1,1.45,0.6121,True,OK
qian,50063,Box,2,1.44,0.6137,True,OK
qian,50063,Box,3,1.47,0.6139,True,OK
qian,50063,Octagon,1,1.52,0.6772,True,OK
qian,50063,Octagon,2,1.52,0.7073,True,OK
qian,50063,Octagon,3,1.53,0.7038,True,OK
qian,50063,Polka,1,1.46,0.6215,True,OK
qian,50063,Polka,2,1.45,0.6185,True,OK
qian,50063,Polka,3,1.45,0.6214,True,OK
qian,50216,Box,1,0.89,0.0,False,ERR
qian,50222,Box,1,2.23,1.0131,True,OK
qian,50222,Box,2,2.22,1.0126,True,OK
qian,50222,Box,3,2.23,1.0205,True,OK
qian,50222,Octagon,1,2.22,1.0216,True,OK
qian,50222,Octagon,2,2.22,1.0245,True,OK
qian,50222,Octagon,3,2.22,1.0209,True,OK
qian,50222,Polka,1,2.22,1.0185,True,OK
qian,50222,Polka,2,2.23,1.035,True,OK
qian,50222,Polka,3,2.23,1.0177,True,OK
qian,5142,Box,1,1.42,0.6062,True,OK
qian,5142,Box,2,1.42,0.608,True,OK
qian,5142,Box,3,1.42,0.6066,True,OK
qian,5142,Octagon,1,1.43,0.6156,True,OK
qian,5142,Octagon,2,1.46,0.6333,True,OK
qian,5142,Octagon,3,1.43,0.6213,True,OK
qian,5142,Polka,1,1.43,0.6234,True,OK
qian,5142,Polka,2,1.43,0.6123,True,OK
qian,5142,Polka,3,1.41,0.6092,True,OK
qian,5143,Box,1,2.22,1.0133,True,OK
qian,5143,Box,2,2.22,1.0145,True,OK
qian,5143,Box,3,2.2,1.0113,True,OK
qian,5143,Octagon,1,2.22,1.0285,True,OK
qian,5143,Octagon,2,2.23,1.022,True,OK
qian,5143,Octagon,3,2.23,1.0225,True,OK
qian,5143,Polka,1,2.23,1.0223,True,OK
qian,5143,Polka,2,2.23,1.0221,True,OK
qian,5143,Polka,3,2.22,1.0224,True,OK
qian,5164,Box,1,1.42,0.6103,True,OK
qian,5164,Box,2,1.41,0.6101,True,OK
qian,5164,Box,3,1.43,0.6117,True,OK
qian,5164,Octagon,1,1.43,0.6333,True,OK
qian,5164,Octagon,2,1.44,0.6239,True,OK
qian,5164,Octagon,3,1.43,0.6334,True,OK
qian,5164,Polka,1,1.42,0.6156,True,OK
qian,5164,Polka,2,1.43,0.6265,True,OK
qian,5164,Polka,3,1.44,0.6173,True,OK
qian,5339,Box,1,1.41,0.6072,True,OK
qian,5339,Box,2,1.41,0.607,True,OK
qian,5339,Box,3,1.4,0.6067,True,OK
qian,5339,Octagon,1,1.42,0.6103,True,OK
qian,5339,Octagon,2,1.4,0.6099,True,OK
qian,5339,Octagon,3,1.42,0.6179,True,OK
qian,5339,Polka,1,1.4,0.6101,True,OK
qian,5339,Polka,2,1.41,0.6095,True,OK
qian,5339,Polka,3,1.41,0.6111,True,OK
qian,5934,Box,1,0.98,0.4049,True,OK
qian,5934,Box,2,0.99,0.4054,True,OK
qian,5934,Box,3,0.99,0.4051,True,OK
qian,5934,Octagon,1,0.99,0.4085,True,OK
qian,5934,Octagon,2,0.99,0.4072,True,OK
qian,5934,Octagon,3,0.99,0.4065,True,OK
qian,5934,Polka,1,1.0,0.4077,True,OK
qian,5934,Polka,2,1.0,0.4077,True,OK
qian,5934,Polka,3,0.99,0.4088,True,OK
qian,595,Box,1,1.42,0.6069,True,OK
qian,595,Box,2,1.4,0.6068,True,OK
qian,595,Box,3,1.41,0.6086,True,OK
qian,595,Octagon,1,1.41,0.6111,True,OK
qian,595,Octagon,2,1.42,0.6104,True,OK
qian,595,Octagon,3,1.4,0.6114,True,OK
qian,595,Polka,1,1.42,0.6135,True,OK
qian,595,Polka,2,1.4,0.609,True,OK
qian,595,Polka,3,1.41,0.6096,True,OK
qian,5975,Box,1,0.98,0.4049,True,OK
qian,5975,Box,2,1.0,0.4035,True,OK
qian,5975,Box,3,1.0,0.4029,True,OK
qian,5975,Octagon,1,0.99,0.4071,True,OK
qian,5975,Octagon,2,1.0,0.4077,True,OK
qian,5975,Octagon,3,0.99,0.4066,True,OK
qian,5975,Polka,1,0.98,0.4063,True,OK
qian,5975,Polka,2,1.01,0.4064,True,OK
qian,5975,Polka,3,1.0,0.4068,True,OK
qian,6220,Box,1,1.43,0.6101,True,OK
qian,6220,Box,2,1.43,0.6111,True,OK
qian,6220,Box,3,1.42,0.6117,True,OK
qian,6220,Octagon,1,1.48,0.678,True,OK
qian,6220,Octagon,2,1.5,0.6432,True,OK
qian,6220,Octagon,3,1.44,0.6318,True,OK
qian,6220,Polka,1,1.42,0.6159,True,OK
qian,6220,Polka,2,1.42,0.6156,True,OK
qian,6220,Polka,3,1.42,0.617,True,OK
qian,625,Box,1,1.4,0.6066,True,OK
qian,625,Box,2,1.4,0.6048,True,OK
qian,625,Box,3,1.48,0.607,True,OK
qian,625,Octagon,1,1.41,0.6122,True,OK
qian,625,Octagon,2,1.41,0.6111,True,OK
qian,625,Octagon,3,1.43,0.6096,True,OK
qian,625,Polka,1,1.41,0.6109,True,OK
qian,625,Polka,2,1.41,0.6104,True,OK
qian,625,Polka,3,1.43,0.6085,True,OK
qian,626,Box,1,1.4,0.6079,True,OK
qian,626,Box,2,1.41,0.6078,True,OK
qian,626,Box,3,1.4,0.6083,True,OK
qian,626,Octagon,1,1.42,0.6226,True,OK
qian,626,Octagon,2,1.41,0.613,True,OK
qian,626,Octagon,3,1.41,0.6128,True,OK
qian,626,Polka,1,1.41,0.6105,True,OK
qian,626,Polka,2,1.41,0.6114,True,OK
qian,626,Polka,3,1.4,0.6125,True,OK
qian,6369,Box,1,0.89,0.0,False,ERR
qian,649,Box,1,1.42,0.6091,True,OK
qian,649,Box,2,1.42,0.6091,True,OK
qian,649,Box,3,1.43,0.6106,True,OK
qian,649,Octagon,1,1.42,0.6209,True,OK
qian,649,Octagon,2,1.43,0.6169,True,OK
qian,649,Octagon,3,1.42,0.6207,True,OK
qian,649,Polka,1,1.42,0.6174,True,OK
qian,649,Polka,2,1.42,0.6193,True,OK
qian,649,Polka,3,1.43,0.6189,True,OK
qian,6578,Box,1,1.85,0.8129,True,OK
qian,6578,Box,2,1.85,0.8111,True,OK
qian,6578,Box,3,1.84,0.8158,True,OK
qian,6578,Octagon,1,1.86,0.8207,True,OK
qian,6578,Octagon,2,1.86,0.8204,True,OK
qian,6578,Octagon,3,1.85,0.8197,True,OK
qian,6578,Polka,1,1.85,0.8245,True,OK
qian,6578,Polka,2,1.85,0.8212,True,OK
qian,6578,Polka,3,1.85,0.8206,True,OK
qian,6929,Box,1,1.0,0.4045,True,OK
qian,6929,Box,2,0.99,0.4062,True,OK
qian,6929,Box,3,1.01,0.4051,True,OK
qian,6929,Octagon,1,0.99,0.4076,True,OK
qian,6929,Octagon,2,0.99,0.4072,True,OK
qian,6929,Octagon,3,0.98,0.409,True,OK
qian,6929,Polka,1,1.0,0.4085,True,OK
qian,6929,Polka,2,0.99,0.4078,True,OK
qian,6929,Polka,3,0.99,0.4077,True,OK
qian,7134,Box,1,1.42,0.6124,True,OK
qian,7134,Box,2,1.42,0.6082,True,OK
qian,7134,Box,3,1.41,0.6072,True,OK
qian,7134,Octagon,1,1.44,0.6162,True,OK
qian,7134,Octagon,2,1.43,0.6246,True,OK
qian,7134,Octagon,3,1.43,0.6153,True,OK
qian,7134,Polka,1,1.45,0.6123,True,OK
qian,7134,Polka,2,1.42,0.6113,True,OK
qian,7134,Polka,3,1.44,0.6289,True,OK
qian,7330,Box,1,1.41,0.6085,True,OK
qian,7330,Box,2,1.42,0.6134,True,OK
qian,7330,Box,3,1.43,0.6172,True,OK
qian,7330,Octagon,1,1.43,0.6254,True,OK
qian,7330,Octagon,2,1.43,0.6138,True,OK
qian,7330,Octagon,3,1.43,0.6139,True,OK
qian,7330,Polka,1,1.42,0.6185,True,OK
qian,7330,Polka,2,1.44,0.6161,True,OK
qian,7330,Polka,3,1.44,0.6118,True,OK
qian,739,Box,1,1.82,0.8193,True,OK
qian,739,Box,2,1.83,0.8126,True,OK
qian,739,Box,3,1.81,0.8121,True,OK
qian,739,Octagon,1,1.84,0.8203,True,OK
qian,739,Octagon,2,1.83,0.8246,True,OK
qian,739,Octagon,3,1.84,0.8273,True,OK
qian,739,Polka,1,1.84,0.8172,True,OK
qian,739,Polka,2,1.83,0.8196,True,OK
qian,739,Polka,3,1.82,0.8148,True,OK
qian,7419,Box,1,1.4,0.607,True,OK
qian,7419,Box,2,1.4,0.6071,True,OK
qian,7419,Box,3,1.41,0.6091,True,OK
qian,7419,Octagon,1,1.4,0.6114,True,OK
qian,7419,Octagon,2,1.4,0.6222,True,OK
qian,7419,Octagon,3,1.41,0.6138,True,OK
qian,7419,Polka,1,1.41,0.6102,True,OK
qian,7419,Polka,2,1.42,0.6099,True,OK
qian,7419,Polka,3,1.41,0.612,True,OK
qian,7570,Box,1,1.81,0.8089,True,OK
qian,7570,Box,2,1.81,0.8087,True,OK
qian,7570,Box,3,1.81,0.8093,True,OK
qian,7570,Octagon,1,1.83,0.827,True,OK
qian,7570,Octagon,2,1.83,0.8272,True,OK
qian,7570,Octagon,3,1.82,0.814,True,OK
qian,7570,Polka,1,1.81,0.8181,True,OK
qian,7570,Polka,2,1.81,0.8197,True,OK
qian,7570,Polka,3,1.81,0.8107,True,OK
qian,7593,Box,1,0.23,0.0023,True,OK
qian,7593,Box,2,0.22,0.0016,True,OK
qian,7593,Box,3,0.21,0.0017,True,OK
qian,7593,Octagon,1,0.22,0.003,True,OK
qian,7593,Octagon,2,0.24,0.0015,True,OK
qian,7593,Octagon,3,0.23,0.0036,True,OK
qian,7593,Polka,1,0.2,0.0028,True,OK
qian,7593,Polka,2,0.21,0.0017,True,OK
qian,7593,Polka,3,0.21,0.0017,True,OK
qian,8099,Box,1,0.68,0.0,False,ERR
qian,8342,Box,1,1.17,0.8228,True,OK
qian,8342,Box,2,1.17,0.8218,True,OK
qian,8342,Box,3,1.17,0.8212,True,OK
qian,8342,Octagon,1,1.18,0.0,True,OK
qian,8342,Octagon,2,1.16,0.0,True,OK
qian,8342,Octagon,3,1.16,0.0,True,OK
qian,8342,Polka,1,1.17,0.0,True,OK
qian,8342,Polka,2,1.17,0.0,True,OK
qian,8342,Polka,3,1.16,0.0,True,OK
qian,84,Box,1,1.4,0.6058,True,OK
qian,84,Box,2,1.4,0.6075,True,OK
qian,84,Box,3,1.4,0.6079,True,OK
qian,84,Octagon,1,1.4,0.6143,True,OK
qian,84,Octagon,2,1.4,0.6195,True,OK
qian,84,Octagon,3,1.41,0.6153,True,OK
qian,84,Polka,1,1.41,0.6112,True,OK
qian,84,Polka,2,1.41,0.612,True,OK
qian,84,Polka,3,1.39,0.612,True,OK
qian,911,Box,1,0.56,0.2021,True,OK
qian,911,Box,2,0.57,0.2015,True,OK
qian,911,Box,3,0.56,0.202,True,OK
qian,911,Octagon,1,0.57,0.2023,True,OK
qian,911,Octagon,2,0.56,0.2015,True,OK
qian,911,Octagon,3,0.57,0.2022,True,OK
qian,911,Polka,1,0.55,0.2015,True,OK
qian,911,Polka,2,0.56,0.2023,True,OK
qian,911,Polka,3,0.57,0.202,True,OK
qian,9208,Box,1,1.45,0.6109,True,OK
qian,9208,Box,2,1.4,0.6063,True,OK
qian,9208,Box,3,1.44,0.6081,True,OK
qian,9208,Octagon,1,1.42,0.618,True,OK
qian,9208,Octagon,2,1.43,0.6273,True,OK
qian,9208,Octagon,3,1.43,0.6142,True,OK
qian,9208,Polka,1,1.41,0.6105,True,OK
qian,9208,Polka,2,1.43,0.6161,True,OK
qian,9208,Polka,3,1.42,0.61,True,OK
qian,9377,Box,1,1.41,0.6107,True,OK
qian,9377,Box,2,1.41,0.6131,True,OK
qian,9377,Box,3,1.41,0.6147,True,OK
qian,9377,Octagon,1,1.43,0.6336,True,OK
qian,9377,Octagon,2,1.43,0.6237,True,OK
qian,9377,Octagon,3,1.42,0.6229,True,OK
qian,9377,Polka,1,1.42,0.6154,True,OK
qian,9377,Polka,2,1.43,0.6274,True,OK
qian,9377,Polka,3,1.42,0.6157,True,OK
qian,9379,Box,1,0.59,0.2022,True,OK
qian,9379,Box,2,0.58,0.2025,True,OK
qian,9379,Box,3,0.57,0.203,True,OK
qian,9379,Octagon,1,0.57,0.2024,True,OK
qian,9379,Octagon,2,0.58,0.2028,True,OK
qian,9379,Octagon,3,0.57,0.2027,True,OK
qian,9379,Polka,1,0.58,0.2041,True,OK
qian,9379,Polka,2,0.58,0.2033,True,OK
qian,9379,Polka,3,0.58,0.2034,True,OK
qian,948,Box,1,1.8,0.81,True,OK
qian,948,Box,2,1.8,0.8072,True,OK
qian,948,Box,3,1.83,0.8085,True,OK
qian,948,Octagon,1,1.83,0.8211,True,OK
qian,948,Octagon,2,1.8,0.8134,True,OK
qian,948,Octagon,3,1.85,0.8312,True,OK
qian,948,Polka,1,1.83,0.8133,True,OK
qian,948,Polka,2,1.83,0.8084,True,OK
qian,948,Polka,3,1.83,0.8111,True,OK
qian,9654,Box,1,0.56,0.2009,True,OK
qian,9654,Box,2,0.58,0.202,True,OK
qian,9654,Box,3,0.56,0.2011,True,OK
qian,9654,Octagon,1,0.57,0.2025,True,OK
qian,9654,Octagon,2,0.57,0.2017,True,OK
qian,9654,Octagon,3,0.58,0.2022,True,OK
qian,9654,Polka,1,0.57,0.2023,True,OK
qian,9654,Polka,2,0.58,0.2019,True,OK
qian,9654,Polka,3,0.57,0.2027,True,OK
qian,9850,Box,1,1.39,0.606,True,OK
qian,9850,Box,2,1.39,0.605,True,OK
qian,9850,Box,3,1.39,0.6049,True,OK
qian,9850,Octagon,1,1.38,0.61,True,OK
qian,9850,Octagon,2,1.39,0.6074,True,OK
qian,9850,Octagon,3,1.41,0.6077,True,OK
qian,9850,Polka,1,1.42,0.607,True,OK
qian,9850,Polka,2,1.4,0.6066,True,OK
qian,9850,Polka,3,1.4,0.6082,True,OK
qian,9918,Box,1,0.57,0.2017,True,OK
qian,9918,Box,2,0.57,0.202,True,OK
qian,9918,Box,3,0.58,0.2008,True,OK
qian,9918,Octagon,1,0.57,0.2024,True,OK
qian,9918,Octagon,2,0.57,0.2025,True,OK
qian,9918,Octagon,3,0.56,0.2018,True,OK
qian,9918,Polka,1,0.58,0.2025,True,OK
qian,9918,Polka,2,0.58,0.2029,True,OK
qian,9918,Polka,3,0.56,0.2019,True,OK
