[INFO] | 2026-06-21 07:21:50 PM | analyzer.buggy_39 | Analysis started at: 2026-06-21 07:21:50 PM
            "Second_function": "setReward_TOD8",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 153\nFunction: setReward_TOD8\nNode: \nEXPRESSION reward_TOD8 = msg.value\nIRS: \nreward_TOD8 := msg.value\"",
                        "\"BlockID: 24\nFunction: setReward_TOD8\nNode: \nEXPRESSION owner_TOD8.transfer(reward_TOD8)\nIRS: \nTransfer dest:owner_TOD8 value:reward_TOD8\""
                    ],
                    "state_variable": "reward_TOD8"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "setReward_TOD8",
                "claimReward_TOD8"
            ],
            "First_function": "claimReward_TOD8",
            "Second_function": "setReward_TOD8",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 30\nFunction: claimReward_TOD8\nNode: \nEXPRESSION claimed_TOD8 = true\nIRS: \nclaimed_TOD8 := true\"",
                        "\"BlockID: 22\nFunction: setReward_TOD8\nNode: \nEXPRESSION require(bool)(! claimed_TOD8)\nIRS: \nTMP_21 = SOLIDITY_CALL require(bool)(TMP_20)\""
                    ],
                    "state_variable": "claimed_TOD8"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "claimReward_TOD8",
                "setReward_TOD8"
            ],
            "First_function": "setReward_TOD8",
            "Second_function": "claimReward_TOD8",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 25\nFunction: setReward_TOD8\nNode: \nEXPRESSION reward_TOD8 = msg.value\nIRS: \nreward_TOD8 := msg.value\"",
                        "\"BlockID: 29\nFunction: claimReward_TOD8\nNode: \nEXPRESSION msg.sender.transfer(reward_TOD8)\nIRS: \nTransfer dest:msg.sender value:reward_TOD8\""
                    ],
                    "state_variable": "reward_TOD8"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "claimReward_TOD8",
                "claimReward_TOD8"
            ],
            "First_function": "claimReward_TOD8",
            "Second_function": "claimReward_TOD8",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 158\nFunction: claimReward_TOD8\nNode: \nEXPRESSION claimed_TOD8 = true\nIRS: \nclaimed_TOD8 := true\"",
                        "\"BlockID: 27\nFunction: claimReward_TOD8\nNode: \nEXPRESSION require(bool)(! claimed_TOD8)\nIRS: \nTMP_26 = SOLIDITY_CALL require(bool)(TMP_25)\""
                    ],
                    "state_variable": "claimed_TOD8"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "getReward_TOD39",
                "play_TOD39"
            ],
            "First_function": "play_TOD39",
            "Second_function": "getReward_TOD39",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 37\nFunction: play_TOD39\nNode: \nEXPRESSION winner_TOD39 = msg.sender\nIRS: \nwinner_TOD39 := msg.sender\"",
                        "\"BlockID: 40\nFunction: getReward_TOD39\nNode: \nEXPRESSION winner_TOD39.transfer(msg.value)\nIRS: \nTransfer dest:winner_TOD39 value:msg.value\""
                    ],
                    "state_variable": "winner_TOD39"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "getReward_TOD31",
                "play_TOD31"
            ],
            "First_function": "play_TOD31",
            "Second_function": "getReward_TOD31",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 47\nFunction: play_TOD31\nNode: \nEXPRESSION winner_TOD31 = msg.sender\nIRS: \nwinner_TOD31 := msg.sender\"",
                        "\"BlockID: 50\nFunction: getReward_TOD31\nNode: \nEXPRESSION winner_TOD31.transfer(msg.value)\nIRS: \nTransfer dest:winner_TOD31 value:msg.value\""
                    ],
                    "state_variable": "winner_TOD31"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "getReward_TOD35",
                "play_TOD35"
            ],
            "First_function": "play_TOD35",
            "Second_function": "getReward_TOD35",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 60\nFunction: play_TOD35\nNode: \nEXPRESSION winner_TOD35 = msg.sender\nIRS: \nwinner_TOD35 := msg.sender\"",
                        "\"BlockID: 63\nFunction: getReward_TOD35\nNode: \nEXPRESSION winner_TOD35.transfer(msg.value)\nIRS: \nTransfer dest:winner_TOD35 value:msg.value\""
                    ],
                    "state_variable": "winner_TOD35"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "setReward_TOD40",
                "setReward_TOD40"
            ],
            "First_function": "setReward_TOD40",
            "Second_function": "setReward_TOD40",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 169\nFunction: setReward_TOD40\nNode: \nEXPRESSION reward_TOD40 = msg.value\nIRS: \nreward_TOD40 := msg.value\"",
                        "\"BlockID: 72\nFunction: setReward_TOD40\nNode: \nEXPRESSION owner_TOD40.transfer(reward_TOD40)\nIRS: \nTransfer dest:owner_TOD40 value:reward_TOD40\""
                    ],
                    "state_variable": "reward_TOD40"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "setReward_TOD40",
                "claimReward_TOD40"
            ],
            "First_function": "claimReward_TOD40",
            "Second_function": "setReward_TOD40",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 78\nFunction: claimReward_TOD40\nNode: \nEXPRESSION claimed_TOD40 = true\nIRS: \nclaimed_TOD40 := true\"",
                        "\"BlockID: 70\nFunction: setReward_TOD40\nNode: \nEXPRESSION require(bool)(! claimed_TOD40)\nIRS: \nTMP_54 = SOLIDITY_CALL require(bool)(TMP_53)\""
                    ],
                    "state_variable": "claimed_TOD40"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "claimReward_TOD40",
                "setReward_TOD40"
            ],
            "First_function": "setReward_TOD40",
            "Second_function": "claimReward_TOD40",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 73\nFunction: setReward_TOD40\nNode: \nEXPRESSION reward_TOD40 = msg.value\nIRS: \nreward_TOD40 := msg.value\"",
                        "\"BlockID: 77\nFunction: claimReward_TOD40\nNode: \nEXPRESSION msg.sender.transfer(reward_TOD40)\nIRS: \nTransfer dest:msg.sender value:reward_TOD40\""
                    ],
                    "state_variable": "reward_TOD40"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "claimReward_TOD40",
                "claimReward_TOD40"
            ],
            "First_function": "claimReward_TOD40",
            "Second_function": "claimReward_TOD40",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 174\nFunction: claimReward_TOD40\nNode: \nEXPRESSION claimed_TOD40 = true\nIRS: \nclaimed_TOD40 := true\"",
                        "\"BlockID: 75\nFunction: claimReward_TOD40\nNode: \nEXPRESSION require(bool)(! claimed_TOD40)\nIRS: \nTMP_59 = SOLIDITY_CALL require(bool)(TMP_58)\""
                    ],
                    "state_variable": "claimed_TOD40"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "getReward_TOD13",
                "play_TOD13"
            ],
            "First_function": "play_TOD13",
            "Second_function": "getReward_TOD13",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 85\nFunction: play_TOD13\nNode: \nEXPRESSION winner_TOD13 = msg.sender\nIRS: \nwinner_TOD13 := msg.sender\"",
                        "\"BlockID: 88\nFunction: getReward_TOD13\nNode: \nEXPRESSION winner_TOD13.transfer(msg.value)\nIRS: \nTransfer dest:winner_TOD13 value:msg.value\""
                    ],
                    "state_variable": "winner_TOD13"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "setReward_TOD36",
                "setReward_TOD36"
            ],
            "First_function": "setReward_TOD36",
            "Second_function": "setReward_TOD36",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 181\nFunction: setReward_TOD36\nNode: \nEXPRESSION reward_TOD36 = msg.value\nIRS: \nreward_TOD36 := msg.value\"",
                        "\"BlockID: 92\nFunction: setReward_TOD36\nNode: \nEXPRESSION owner_TOD36.transfer(reward_TOD36)\nIRS: \nTransfer dest:owner_TOD36 value:reward_TOD36\""
                    ],
                    "state_variable": "reward_TOD36"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "setReward_TOD36",
                "claimReward_TOD36"
            ],
            "First_function": "claimReward_TOD36",
            "Second_function": "setReward_TOD36",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 98\nFunction: claimReward_TOD36\nNode: \nEXPRESSION claimed_TOD36 = true\nIRS: \nclaimed_TOD36 := true\"",
                        "\"BlockID: 90\nFunction: setReward_TOD36\nNode: \nEXPRESSION require(bool)(! claimed_TOD36)\nIRS: \nTMP_70 = SOLIDITY_CALL require(bool)(TMP_69)\""
                    ],
                    "state_variable": "claimed_TOD36"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "claimReward_TOD36",
                "setReward_TOD36"
            ],
            "First_function": "setReward_TOD36",
            "Second_function": "claimReward_TOD36",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 93\nFunction: setReward_TOD36\nNode: \nEXPRESSION reward_TOD36 = msg.value\nIRS: \nreward_TOD36 := msg.value\"",
                        "\"BlockID: 97\nFunction: claimReward_TOD36\nNode: \nEXPRESSION msg.sender.transfer(reward_TOD36)\nIRS: \nTransfer dest:msg.sender value:reward_TOD36\""
                    ],
                    "state_variable": "reward_TOD36"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "claimReward_TOD36",
                "claimReward_TOD36"
            ],
            "First_function": "claimReward_TOD36",
            "Second_function": "claimReward_TOD36",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 186\nFunction: claimReward_TOD36\nNode: \nEXPRESSION claimed_TOD36 = true\nIRS: \nclaimed_TOD36 := true\"",
                        "\"BlockID: 95\nFunction: claimReward_TOD36\nNode: \nEXPRESSION require(bool)(! claimed_TOD36)\nIRS: \nTMP_75 = SOLIDITY_CALL require(bool)(TMP_74)\""
                    ],
                    "state_variable": "claimed_TOD36"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "getReward_TOD33",
                "play_TOD33"
            ],
            "First_function": "play_TOD33",
            "Second_function": "getReward_TOD33",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 108\nFunction: play_TOD33\nNode: \nEXPRESSION winner_TOD33 = msg.sender\nIRS: \nwinner_TOD33 := msg.sender\"",
                        "\"BlockID: 111\nFunction: getReward_TOD33\nNode: \nEXPRESSION winner_TOD33.transfer(msg.value)\nIRS: \nTransfer dest:winner_TOD33 value:msg.value\""
                    ],
                    "state_variable": "winner_TOD33"
                }
            ]
        },
        {
            "attack_type": "TOD",
            "composed_functions": [
                "getReward_TOD27",
                "play_TOD27"
            ],
            "First_function": "play_TOD27",
            "Second_function": "getReward_TOD27",
            "dependencies": [
                {
                    "path": [
                        "\"BlockID: 125\nFunction: play_TOD27\nNode: \nEXPRESSION winner_TOD27 = msg.sender\nIRS: \nwinner_TOD27 := msg.sender\"",
                        "\"BlockID: 128\nFunction: getReward_TOD27\nNode: \nEXPRESSION winner_TOD27.transfer(msg.value)\nIRS: \nTransfer dest:winner_TOD27 value:msg.value\""
                    ],
                    "state_variable": "winner_TOD27"
                }
            ]
        }
    ]
}
