
===== OVERFLOW / UNDERFLOW (Box domain, original source) =====
ENTRY 1 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 FunctionDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 FunctionEntry_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionEntry_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 ExpressionStatement_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 ExpressionStatement_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 IfStatement_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 3 Throw_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 3 Throw_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 3 IfConditionJoin_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 IfConditionJoin_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 FunctionExit_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionExit_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 FunctionDefinition_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionDefinition_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 FunctionEntry_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionEntry_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 IfStatement_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 3 Throw_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 3 Throw_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 3 IfConditionJoin_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 IfConditionJoin_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 ExpressionStatement_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 ExpressionStatement_1 [[-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 ExpressionStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 ExpressionStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [1.0,1.0]]
ENTRY 3 ExpressionStatement_3 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [1.0,1.0]]
EXIT 3 ExpressionStatement_3 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 FunctionExit_1 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 FunctionExit_1 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 FunctionDefinition_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 FunctionDefinition_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 FunctionEntry_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 FunctionEntry_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 IfStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 IfStatement_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 3 Throw_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 3 Throw_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 3 IfConditionJoin_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 IfConditionJoin_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 ExpressionStatement_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 ExpressionStatement_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 ExpressionStatement_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 ExpressionStatement_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 ExpressionStatement_6 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 ExpressionStatement_6 [[-Infinity,Infinity], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 ExpressionStatement_7 [[-Infinity,Infinity], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 ExpressionStatement_7 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 3 ExpressionStatement_8 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [-Infinity,Infinity], [1.0,1.0]]
EXIT 3 ExpressionStatement_8 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 FunctionExit_2 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionExit_2 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 ContractDefinition_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 ContractDefinition_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 FunctionDefinition_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionDefinition_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 FunctionEntry_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionEntry_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 IfStatement_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 IfStatement_3 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 3 ExpressionStatement_9 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 ExpressionStatement_9 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 IfConditionJoin_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 IfConditionJoin_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 FunctionExit_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 FunctionExit_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 3 ExpressionStatement_10 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 3 ExpressionStatement_10 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 SourceUnit_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 SourceUnit_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 PragmaDirective_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 PragmaDirective_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 SourceExit_0 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 SourceExit_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 ContractDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 ContractDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 VariableDeclaration_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 VariableDeclaration_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 VariableDeclaration_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 VariableDeclaration_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 VariableDeclaration_2 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 VariableDeclaration_2 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 VariableDeclaration_3 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 VariableDeclaration_3 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 VariableDeclaration_4 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 VariableDeclaration_4 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionEntry_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionEntry_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 ExpressionStatement_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 ExpressionStatement_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 IfStatement_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 Throw_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 4 Throw_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 IfConditionJoin_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 IfConditionJoin_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionExit_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionExit_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionDefinition_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionDefinition_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionEntry_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionEntry_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 IfStatement_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 IfStatement_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 Throw_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 4 Throw_1 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 IfConditionJoin_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 IfConditionJoin_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 ExpressionStatement_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 ExpressionStatement_1 [[-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 ExpressionStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 ExpressionStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [1.0,1.0]]
ENTRY 4 ExpressionStatement_3 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [0.0,0.0], [1.0,1.0]]
EXIT 4 ExpressionStatement_3 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 FunctionExit_1 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 FunctionExit_1 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 FunctionDefinition_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 FunctionDefinition_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 FunctionEntry_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 FunctionEntry_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 IfStatement_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 IfStatement_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 Throw_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 4 Throw_2 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 IfConditionJoin_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 IfConditionJoin_2 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 ExpressionStatement_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 ExpressionStatement_4 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 ExpressionStatement_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 ExpressionStatement_5 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 ExpressionStatement_6 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 ExpressionStatement_6 [[-Infinity,Infinity], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 ExpressionStatement_7 [[-Infinity,Infinity], [0.0,0.0], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 ExpressionStatement_7 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [-Infinity,Infinity], [1.0,1.0]]
ENTRY 4 ExpressionStatement_8 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [-Infinity,Infinity], [1.0,1.0]]
EXIT 4 ExpressionStatement_8 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionExit_2 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionExit_2 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 ContractDefinition_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 ContractDefinition_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionDefinition_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionDefinition_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionEntry_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionEntry_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 IfStatement_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 IfStatement_3 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 ExpressionStatement_9 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 ExpressionStatement_9 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 IfConditionJoin_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 IfConditionJoin_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 FunctionExit_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 FunctionExit_3 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 4 ExpressionStatement_10 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 4 ExpressionStatement_10 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 5 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 SourceUnit_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 SourceUnit_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 PragmaDirective_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 PragmaDirective_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 SourceExit_0 [[-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [-Infinity,Infinity], [1.0,1.0]]
EXIT 5 SourceExit_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 ContractDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 ContractDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 VariableDeclaration_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 VariableDeclaration_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 VariableDeclaration_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 VariableDeclaration_1 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 VariableDeclaration_2 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 VariableDeclaration_2 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 VariableDeclaration_3 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 VariableDeclaration_3 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 VariableDeclaration_4 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 VariableDeclaration_4 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionDefinition_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionEntry_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionEntry_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 ExpressionStatement_0 [[0.0,0.0], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 ExpressionStatement_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 IfStatement_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 5 Throw_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
EXIT 5 Throw_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 5 IfConditionJoin_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 IfConditionJoin_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionExit_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionExit_0 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionDefinition_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionDefinition_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 FunctionEntry_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
EXIT 5 FunctionEntry_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
ENTRY 5 IfStatement_1 [[-Infinity,Infinity], [0.0,0.0], [1.0,1.0], [0.0,0.0], [1.0,1.0]]
